"SCRIPTID","NAME","USERID","CREATEDATE","DATEOFMODIFIED","RELEASE","CATEGORY","DETAILS","MODULE","REPOSITORY","DESIGNER","SYSCODE","HOSTNAME","REVIEWER","REVIEW_STARTDATE","REVIEW_ENDDATE","ACTIVEX"
1725,"FT_SRM_TLC 06 - Tax Expl Code V and 06 Cost re-calculation","IC9016551","26/03/2020","2020/03/26 06:48:28","9.2","FT","","SRM","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\FT","IC9016551","43B","0","","","","false"
7741,"FT_SRM_Location Hold_001-Copy","BM9077371","26/03/2023","","9.2","FT","Test Covers Location Hold Code feature fro Procurement receipts, multiple location receipts, receipt routing and disposition.<br><br>Item: LHF1<br>Branch Plant: 40101<br>Supplier: 4300001<br>P4312 LHF1<br>P41202 LHF1<br>P43250 LHF1","SRM","AutHubRepo\EOne\9.2\FT","SM9073222","43A","0","","","","false"
7736,"FT_HCM_Bug_34781091_TestCase_1","BV9077354","26/03/2023","2023/03/26 00:12:40","9.2","Trash","","HCM","AutHubRepo\EOne\9.2\Trash","BV9077354","75A","0","","","","false"
2539,"FT_MFG_Create MFG Constant Record_WOAR OFF_Log BOM ON_Cost by WC ON","IC8871610","26/04/2020","","9.2","FT","","MFG","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\FT","IC8871610","30","0","IC8823870","8/28/2020","8/28/2020","false"
2538,"FT_MFG_Create MFG Constant Record_WOAR OFF_Log BOM ON_BOM Validation ON_Master Routing ON","IC8871610","26/04/2020","","9.2","FT","","MFG","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\FT","IC8871610","30","0","IC8823870","","08/31/2021","false"
2537,"FT_MFG_Create MFG Constant Record_WOAR OFF_Log BOM ON_BOM Validation ON_Commitment Setup","IC8871610","26/04/2020","","9.2","FT","","MFG","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\FT","IC8871610","30","0","IC8823870","","08/31/2021","false"
2543,"BackUp_OFP_new_Constant1-Biplab","BM9077371","26/04/2020","","9.2","Trash","","OFP","\\den01ccp.us.oracle.com\NewScriptBuilderRepo\EOne\9.2\Trash","IC8823870","00","0","","","","false"
6110,"Singletest02Singletest02Singletest02SingSingletest02Singl","VK9076634","26/04/2021","2021/04/25 23:54:16","9.2","Trash","Test","SRM","AutHubRepo\EOne\9.2\Trash","VK9076634","00","0","","","","false"
6121,"FT_FMS_Diff_Review","PG9076925","26/04/2021","2021/04/26 10:01:10","9.2","FT","","FMS","AutHubRepo\EOne\9.2\FT","PG9076925","00","0","","","","false"
6119,"FT_FMS_HB_Closing_Worksheet_Include_SQFEET","AP9076327","26/04/2021","","9.2","Trash","Community Lot creation without phase","CRM","AutHubRepo\EOne\9.2\Trash","AP9076327","44H","0","","","","false"
6118,"UserNoteTest","MV9077101","26/04/2021","2021/04/26 02:22:50","9.2","Trash","t","FMS","AutHubRepo\EOne\9.2\Trash","MV9077101","01","0","","","","false"
6117,"trash201-Copy","MV9077101","26/04/2021","","9.2","Trash","","FMS","AutHubRepo\EOne\9.2\Trash","SS9076765","00","0","","","","false"
6115,"Test567Test567Test567Test567Test567Test567Test567Test5671","VK9076634","26/04/2021","2021/04/26 01:12:34","9.2","Trash","Description","SRM","AutHubRepo\EOne\9.2\Trash","VK9076634","00","0","","","","false"
6114,"SowmsTestDB","MV9077101","26/04/2021","2021/04/26 01:46:01","9.2","Trash","t","FMS","AutHubRepo\EOne\9.2\Trash","MV9077101","01","0","","","","false"
6108,"SingleScriptTest","VK9076634","26/04/2021","2021/04/25 23:49:25","9.2","Trash","Script test single","SRM","AutHubRepo\EOne\9.2\Trash","VK9076634","00","0","","","","false"
7860,"testActivexSet11122","BM9077371","26/04/2023","2023/04/26 04:25:13","9.2","Trash","","FMS","AutHubRepo\EOne\9.2\Trash","BM9077371","00","0","","","","false"
7861,"test00001234","BM9077371","26/04/2023","2023/04/26 04:27:18","9.2","Trash","","FMS","AutHubRepo\EOne\9.2\Trash","BM9077371","00","0","","","","false"
7862,"AtestX","BM9077371","26/04/2023","2023/04/26 04:34:35","9.2","Trash","","FMS","AutHubRepo\EOne\9.2\Trash","BM9077371","00","0","","","","false"
7859,"testXSet","BM9077371","26/04/2023","2023/04/26 03:47:10","9.2","Trash","","FMS","AutHubRepo\EOne\9.2\Trash","BM9077371","00","0","","","","true"
7868,"test1324","BM9077371","26/04/2023","2023/04/26 23:33:05","9.2","Trash","","FMS","AutHubRepo\EOne\9.2\Trash","BM9077371","00","0","","","","true"
7867,"testactivex123423","BM9077371","26/04/2023","2023/04/26 23:29:52","9.2","Trash","","FMS","AutHubRepo\EOne\9.2\Trash","BM9077371","00","0","","","","true"
7866,"UDO_TEST_27_APR","SD9077442","26/04/2023","2023/04/26 22:48:16","9.2","Trash","1","CRM","AutHubRepo\EOne\9.2\Trash","SD9077442","01","0","","","","true"
7863,"Atestx112","BM9077371","26/04/2023","2023/04/26 04:38:19","9.2","Trash","","FMS","AutHubRepo\EOne\9.2\Trash","BM9077371","00","0","","","","true"
3022,"SS_GRIDVATAB_26M_02","SS7654321","26/05/2020","2020/05/25 21:55:04","9.2","Trash","sds","SOE","AutHubRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
3029,"SS_EchoTest_26M_02","SS7654321","26/05/2020","2020/05/26 04:43:53","9.2","Trash","dsf","SOE","AutHubRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
3033,"SS_RECEIPT_26M_01","SS7654321","26/05/2020","2020/05/26 06:47:51","9.2","Trash","dss","SOE","AutHubRepo\EOne\9.2\Trash","SS7654321","01","0","","","","false"
3032,"SS_BRNI_26M_REQAPPROVAL_01","SS7654321","26/05/2020","2020/05/26 05:59:16","9.2","Trash","fdsd","SOE","AutHubRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
3020,"SS_26M_01","SS7654321","26/05/2020","2020/05/25 20:51:10","9.2","Trash","dddd","SOE","AutHubRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
3021,"SS_GRIDVATAB_26M_01","SS7654321","26/05/2020","2020/05/25 21:50:35","9.2","Trash","sds","SOE","AutHubRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
3027,"SS_ECHOTEST_26M_01","SS7654321","26/05/2020","2020/05/26 04:02:35","9.2","Trash","dfd","SOE","AutHubRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
3028,"SOE_SS_EchoTest_26M_02","SS7654321","26/05/2020","2020/05/26 04:12:51","9.2","Trash","das","SOE","AutHubRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
3030,"SS_ECHOTTEST_26M_03","SS7654321","26/05/2020","2020/05/26 05:46:13","9.2","Trash","fdf","SOE","AutHubRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
3031,"SS_EchoTest_26M_04","SS7654321","26/05/2020","2020/05/26 05:54:18","9.2","Trash","sds","SOE","AutHubRepo\EOne\9.2\Trash","SS7654321","00","0","","","","false"
6277,"P02_UBESubmit-Copy","PP9077311","26/05/2021","","9.2","Trash","dsds","FMS","AutHubRepo\EOne\9.2\Trash","SS7654321","12","0","","","","false"
6276,"WRT_UBE-Copy","PP9077311","26/05/2021","","9.2","FT","Test","Tools","AutHubRepo\EOne\9.2\FT","PP9077311","10","0","","","","false"
7962,"HCM_BUG_34196188_SCRIPT3","BV9077354","26/05/2023","","9.2","Trash","Run payroll for 05/15/23 and verify DBa 3210 calculated and populated in F0705.<br>Run payroll again for 05/15/23 and verify the DBA did not calculate in F0709.<br>Run Payroll for 05/31/23 and verify DBA calculated in F0709 and after final update it is updated in F0705.","HCM","AutHubRepo\EOne\9.2\Trash","BV9077354","07","0","SR9078040","21-6-2023","","false"
7960,"FT_HCM_Bug 34124258_TESTCASE1","AS9077848","26/05/2023","2023/05/26 01:55:14","9.2","FT","","HCM","AutHubRepo\EOne\9.2\FT","AS9077848","07","0","SR9078040","8-11-2023","11/22/2023","false"
3686,"FT_HCM_0626HCMFT1","IC8838633","26/06/2020","2020/06/26 00:29:20","9.2","Trash","http://denac143.us.oracle.com:2022/jde/E1Menu.maf","HCM","AutHubRepo\EOne\9.2\Trash","IC8838633","07","0","","","","false"
3709,"RP2","PS9074823","26/06/2020","2020/06/26 07:20:46","9.2","Trash","","SRM","AutHubRepo\EOne\9.2\Trash","PS9074823","43","0","","","","false"
3707,"SS_SRM_02","SS7654321","26/06/2020","2020/06/26 06:58:10","9.2","Trash","df","SOE","AutHubRepo\EOne\9.2\Trash","SS7654321","12","0","","","","false"
3706,"SS_SRM_BlankTest_01","SS7654321","26/06/2020","2020/06/26 06:48:06","9.2","Trash","sds","SOE","AutHubRepo\EOne\9.2\Trash","SS7654321","12","0","","","","false"
3705,"FT_SRM_Validate by clicking invoice action as Approve Suggestion 01","IC9016551","26/06/2020","2020/06/26 06:08:05","9.2","FT","","SRM","AutHubRepo\EOne\9.2\FT","IC9016551","43B","0","","","","false"
3704,"SS_NGRJ_PO_26_01","SS7654321","26/06/2020","2020/06/26 05:58:54","9.2","Trash","sds","SOE","AutHubRepo\EOne\9.2\Trash","SS7654321","03B","0","","","","false"
3703,"SOE_06206 REprot done","IC8838633","26/06/2020","2020/06/26 05:45:38","9.2","Trash","http://denac143.us.oracle.com:2022/jde/E1Menu.maf","SOE","AutHubRepo\EOne\9.2\Trash","IC8838633","42","0","","","","false"
3702,"RP1","PS9074823","26/06/2020","2020/06/26 05:42:22","9.2","Trash","","SRM","AutHubRepo\EOne\9.2\Trash","PS9074823","43","0","","","","false"
3701,"FT_SOE_0626 step numer","IC8838633","26/06/2020","2020/06/26 05:30:01","9.2","Trash","http://denac143.us.oracle.com:2022/jde/E1Menu.maf","SOE","AutHubRepo\EOne\9.2\Trash","IC8838633","42","0","","","","false"
3699,"LOC_LOC_75T_SetUp","AB9074840","26/06/2020","2020/06/26 03:38:41","9.2","Trash","Taiwan LOC Setup Script","LOC","AutHubRepo\EOne\9.2\Trash","AB9074840","75T","0","","","","false"
3684,"Refresh26","VK9076634","26/06/2020","2020/06/25 21:41:22","9.2","Trash","Test","SRM","AutHubRepo\EOne\9.2\Trash","VK9076634","01","0","","","","false"
3710,"SOE_06206 REprot done-Copy","IC8838633","26/06/2020","","9.2","Trash","http://denac143.us.oracle.com:2022/jde/E1Menu.maf","SOE","AutHubRepo\EOne\9.2\Trash","IC8838633","42","0","","","","false"
3688,"SS_UBEGROUPTEST_01","SS7654321","26/06/2020","2020/06/26 01:30:13","9.2","Trash","sds","SOE","AutHubRepo\EOne\9.2\Trash","SS7654321","12","0","","","","false"
3695,"FT_CRM_FN2","RJ9076378","26/06/2020","2020/06/26 02:40:38","9.2","Trash","","CRM","AutHubRepo\EOne\9.2\Trash","RJ9076378","07","0","","","","false"
7014,"Test2647","SP9077688","26/06/2022","2022/06/26 22:40:39","9.2","Trash","","CRM","AutHubRepo\EOne\9.2\Trash","SP9077688","01","0","","","","false"
8078,"FT_HCM_Bug_34979525_Testing-Check issue","AS9077848","26/06/2023","","9.2","FT","Bug 34979525 - CANADIAN GTL AS NON-CASH BENEFIT THAT IS TAXABLE NOT INCLUDED IN CA 2023<br>","HCM","AutHubRepo\EOne\9.2\FT","BV9077354","77","0","","","","false"
8077,"FT_HCM_BUG_35017507_AZ_ALT_CALC_TESTCASE_1-check issue","AS9077848","26/06/2023","","9.2","FT","EE 9737280 to 9737290 has diff AZ alt calc code. Script will run pre payroll and verify the tax amounts of F record in F07353","HCM","AutHubRepo\EOne\9.2\FT","JM9077274","07","0","","","","false"
8068,"ravi1","IC8823870","26/06/2023","2023/06/25 21:32:52","9.2","Trash","","FMS","AutHubRepo\EOne\9.2\Trash","IC8823870","00","0","","","","false"
8074,"FT_HCM_34855632_TC2_GrossCoversDBA_Testing-Check issue","AS9077848","26/06/2023","","9.2","FT","BUG 34855632 - PAYROLL CALCULATION IS NOT FOLLOWING DBA SETUP FOR ORDER TO ADJUST DEDUCTION<br><br>When there's No Order To Adjust Deduction set and Gross covers Deductions.","HCM","AutHubRepo\EOne\9.2\FT","BV9077354","07","0","","","","false"
8076,"FT_HCM_Bug_34867145_TestCase_1-Check issue","AS9077848","26/06/2023","","9.2","FT","","HCM","AutHubRepo\EOne\9.2\FT","SM9075498","77","0","","","","false"
8071,"FT_MFG_1396_001","PS9056588","26/06/2023","2023/06/26 22:33:56","9.2","Trash","","MFG","AutHubRepo\EOne\9.2\Trash","PS9056588","31B","0","","","","false"
8069,"Ra","IC8823870","26/06/2023","2023/06/25 21:41:22","9.2","Trash","","FMS","AutHubRepo\EOne\9.2\Trash","IC8823870","01","0","","","","false"
8079,"FT_HCM_VERIFY_TAXES_CALCULATE_US_INTERIM-Check issue","AS9077848","26/06/2023","","9.2","FT","Verify US employees tax calculation","HCM","AutHubRepo\EOne\9.2\FT","IG9077696","07","0","","","","false"
8075,"FT_HCM_Bug_34867145_TestCase_3-Check issue","AS9077848","26/06/2023","","9.2","FT","","HCM","AutHubRepo\EOne\9.2\FT","SM9075498","77","0","","","","false"
3923,"FT_MFG_UnderIssue_StdTimeUpdateLMS_ScrapYes_NoCompl_MultipleWOs","PS9056588","26/07/2020","","9.2","FT","For  MFG WO,Perform Under issue, Enter standard time for Labour,machine,setup. Scrap some quantity ,Do not perform completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\FT","IC8871610","31A","1","FQ1234567","09/15/2022","09/15/2022","false"
3926,"FT_MFG_NoIssue_UnderSetup_NoScrap_UnderCompletion_MultipleWO-Copy","SL9077266","26/07/2020","","9.2","Trash","","MFG","AutHubRepo\EOne\9.2\Trash","IC8871610","31A","0","","","","false"
6464,"PARAM_TEST","SD9077442","26/07/2021","2021/07/25 23:32:02","9.2","Trash","","FMS","AutHubRepo\EOne\9.2\Trash","SD9077442","42B","0","","","","false"
6465,"FT_MFG_DELETE_WeighTag","DG9077207","26/07/2021","2021/07/26 00:32:39","9.2","FT","Delete WT script Dated 26/07/21","MFG","AutHubRepo\EOne\9.2\FT","DG9077207","40G","0","","","","false"
7123,"WRT_test_001","SD9077442","26/07/2022","2022/07/26 02:32:14","9.2","Trash","","Tools","AutHubRepo\EOne\9.2\Trash","SD9077442","01","0","","","","false"
7124,"test_002","SD9077442","26/07/2022","2022/07/26 02:55:13","9.2","Trash","","FMS","AutHubRepo\EOne\9.2\Trash","SD9077442","01","0","","","","false"
7125,"WRT_AB_AddRecord","SB9077320","26/07/2022","2022/07/26 05:40:39","Tools","FT","","Tools","AutHubRepo\EOne\Tools\FT","SB9077320","01","0","","","","false"
8214,"FMS_OrchestratorDemo_Script1","SR9078040","26/07/2023","2023/07/26 00:23:21","9.2","BPF","","FMS","AutHubRepo\EOne\9.2\BPF","SR9078040","43A","0","","","","false"
8215,"Test_tobedeleted","SR9078040","26/07/2023","2023/07/26 01:40:34","9.2","Trash","","MFG","AutHubRepo\EOne\9.2\Trash","SR9078040","46","0","","","","false"
8216,"OrcTest_Jul26th","SR9078040","26/07/2023","2023/07/26 02:33:45","9.2","Trash","","LOC","AutHubRepo\EOne\9.2\Trash","SR9078040","74","0","","","","false"
4592,"FT_FMS_FA_UserDefinedDepreciation","AP9076327","26/08/2020","","9.2","FT","Script for complete asset creation process flow","FMS","AutHubRepo\EOne\9.2\FT","AP9076327","12","0","IC8823870","2-6-2021","08/31/2021","false"
4610,"FT_HCM_PRUS AUTOPAYMETHOD","IC8999058","26/08/2020","2020/08/26 22:44:02","9.2","Trash","","HCM","AutHubRepo\EOne\9.2\Trash","IC8999058","H90T","0","BY9073409","11-5-2021","08/31/2021","false"
4609,"FT_FMS_FA_AssetSplit","VK9075359","26/08/2020","","9.2","FT","Script for complete asset creation process flow","FMS","AutHubRepo\EOne\9.2\FT","VK9075359","12","0","PG9076925","13-9-2022","","false"
4607,"FT_SOE_Freegood PT 2 Update P4210","SP9073695","26/08/2020","2020/08/26 12:26:39","9.2","FT","Freegood wit PT=2 in update mode in P4210
Orginal order: 6918","SOE","AutHubRepo\EOne\9.2\FT","SP9073695","45","0","","","","false"
4614,"FT_MFG_09Cost_STDIssue_STDUpdateforL,M,S_ScrapYes_STDCompletion_MultipleWO","SL9077266","26/08/2020","","9.2","FT","Validate R31802A for standard Issue, Standard Time Update for labor, Machine and Setup, with Scrap and standard completions for 09 Cost","MFG","AutHubRepo\EOne\9.2\FT","SL9077266","31A","0","SP9077688","","08/31/2021","false"
4615,"FT_MFG_09Cost_STDIssue_STDUpdateforL,M,S_ScrapNo_STDCompletion_MultipleWO","SL9077266","26/08/2020","","9.2","FT","Validate R31802A for standard Issue, Standard Time Update for labor, Machine and Setup, without Scrap and standard completions for 09 Cost","MFG","AutHubRepo\EOne\9.2\FT","SL9077266","31A","0","SP9077688","","08/31/2021","false"
4582,"FT_SOE_Freegood Adjustment in Copy Mode","SP9073695","26/08/2020","2020/08/25 12:44:04","9.2","FT"," freegood adjustment with PT=1, PT=2, PT=3 in Copy mode in P4210 and P42101","SOE","AutHubRepo\EOne\9.2\FT","SP9073695","45","0","PG9076925","","08/31/2021","false"
4586,"FT_MFG_09Cost_STDIssue_STDUpdateforL,M,S_ScrapNo_OverCompletion_MultipleWO","SL9077266","26/08/2020","","9.2","FT","Validate R31802A for standard Issue, Standard Time Update for labor, Machine and Setup, without Scrap and over completions for 09 Cost","MFG","AutHubRepo\EOne\9.2\FT","SL9077266","31A","0","BM9077371","5/12/2021","5/18/2021","false"
4596,"FT_HCM_Entering a wage attachment for a Loan","BR9077291","26/08/2020","2020/08/26 04:50:19","9.2","FT","","HCM","AutHubRepo\EOne\9.2\FT","BR9077291","07","0","BY9073409","27-4-2021","08/31/2021","false"
4603,"FT_HCM_Employee Election of a Plan Only","BV9077354","26/08/2020","2020/08/26 05:47:31","9.2","FT","","HCM","AutHubRepo\EOne\9.2\FT","BV9077354","08B","0","BY9073409","11-5-2021","08/31/2021","false"
4604,"FT_HCM_Entering a Wage Attachment for a Garnishment","BV9077354","26/08/2020","2020/08/26 06:34:54","9.2","FT","","HCM","AutHubRepo\EOne\9.2\FT","BV9077354","H90T","0","BY9073409","6-5-2021","08/31/2021","false"
4605,"FT_SRM_Amt.Level adjustment with blank reprice group,Auto reprice OFF,Negative qty","PS9074823","26/08/2020","","9.2","FT","","SRM","AutHubRepo\EOne\9.2\FT","PS9074823","43","0","MY9077944","19-9-2022","","false"
7169,"FT_SRM_P4314WB Fee match SVPIL tax override insert OFF","IC8823790","26/08/2022","2022/08/26 06:01:30","9.2","FT","invoice fee match  using P4314WB for supplier with rule 01 and SVPIL. TAX is overridden in P0411 and f4311 insert is off","SRM","AutHubRepo\EOne\9.2\FT","IC8823790","43B","0","BM9077371","11-10-2022","","false"
7168,"FT_SRM_ATRL06 SVPI LV FEE MATCH AND INSERT IN F4311","IC8823790","26/08/2022","2022/08/26 02:35:54","9.2","FT","Invoice fee match using rule 06 with SVPI and logged voucher. Fee line is inserted into the Purchase orders","SRM","AutHubRepo\EOne\9.2\FT","IC8823790","43B","0","MY9077944","22-1-2023","01/26/2023","false"
7223,"FT_MFG_REVERSE","PP9074866","26/09/2022","2022/09/26 00:45:13","9.2","FT","","MFG","AutHubRepo\EOne\9.2\FT","PP9074866","31B","0","","","","false"
8591,"FT_FMS_1099 INT using AP Method","IC8735933","26/09/2023","","9.2","FT","1099 INT - End to end process using AP method","FMS","AutHubRepo\EOne\9.2\FT","IC9031954","04","0","SR9078040","8-11-2023","11/22/2023","false"
5065,"FT_MFG_OverIssue_UnderTimeUpdateLMS_ScrapYes_NoCompl_MultipleWOs","PS9056588","26/10/2020","","9.2","FT","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\FT","IC8871610","31A","0","JS9078103","13-9-2022","11/17/2022","false"
5066,"FT_SOE_AOP_OL_ADD_01","IC8838633","26/10/2020","2020/10/26 11:38:33","9.2","FT","Adjustment Schedule = QAOL
Item group - Customer QAIG1 - 53301 971181 - 53301 100 USD 110 CAD
Item group - Customer group QAIG1 - QACG 971181 - 53303 200 USD 210 CAD 
Item group only QAIG2 971190 300 USD 310 CAD
  R42750|QAOL2 All PO blank
R42750|QAOL1 All PO non-blank 
P4210|QAOL001 Preserve FG 
P4210|QAOL002 No preserve FG
","SOE","AutHubRepo\EOne\9.2\FT","IC8838633","45","0","BM9077371","20-6-2021","06/22/2021","false"
5058,"FT_MFG_UnderIssue_OverTimeUpdateLMS_ScrapNo_StdCompl_MultipleWOs","PS9056588","26/10/2020","","9.2","Trash","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\Trash","IC8871610","31A","0","","","","false"
5059,"FT_MFG_UnderIssue_OverTimeUpdateLMS_ScrapNo_OverCompl_MultipleWO","PS9056588","26/10/2020","","9.2","FT","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\FT","IC8871610","31A","0","BM9077371","13-7-2021","08/25/2021","false"
5060,"FT_MFG_UnderIssue_OverTimeUpdateLMS_ScrapNo_UnderCompl_MultipleWO","PS9056588","26/10/2020","","9.2","FT","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\FT","IC8871610","31A","0","BY9073409","5-8-2021","08/31/2021","false"
5061,"FT_MFG_UnderIssue_UnderTimeUpdateLMS_ScrapNo_StdCompl_MultipleWO","PS9056588","26/10/2020","","9.2","FT","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\FT","IC8871610","31A","0","SP9077688","6-8-2021","08/31/2021","false"
5062,"FT_MFG_UnderIssue_UnderTimeUpdateLMS_ScrapNo_OverCompl_MultipleWO","PS9056588","26/10/2020","","9.2","FT","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\FT","IC8871610","31A","0","FQ1234567","08/04/2021","08/31/2021","false"
5063,"FT_MFG_UnderIssue_OverTimeUpdateLMS_ScrapYes_UnderCompl_MultipleWOs","PS9056588","26/10/2020","","9.2","FT","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\FT","IC8871610","31A","0","FQ1234567","08/17/2021","08/31/2021","false"
5064,"FT_MFG_OverIssue_UnderTimeUpdateLMS_ScrapYes_UnderCompl_MultipleWOs","PS9056588","26/10/2020","","9.2","FT","For  MFG WO,Perform Over issue, Enter std Time entry LMS,AddScrap,Add completion.Verify the values in P31022 Production cost inquiry.","MFG","AutHubRepo\EOne\9.2\FT","IC8871610","31A","0","FQ1234567","08/23/2021","08/31/2021","false"
6681,"FT_SRM_Volume Level Pricing_Save Option_Qty break","SP9073695","26/10/2021","2021/10/26 00:12:13","9.2","FT","To verify volume level pricing with Save option.","SRM","AutHubRepo\EOne\9.2\FT","SP9073695","43","0","","","","false"
6682,"FT_SRM_P4312BasedOnDATE field Display not Editable","IC9016551","26/10/2021","2021/10/26 01:35:21","9.2","FT","Set processing option in P4312, Lot Information = 2 (Display and Protect) under Display Tab<br>System will show the BOD column along with other lot related column in P4312 grid. However it will not be editable (Grayed out), hence user can't key in BOD date column with Past or Future date. BOD will default as today's date and system should process the same. <br><br>To validate by entering Based On Date with today's date in P4312 grid, system should not throw any error message and allow the user to complete the transaction","SRM","AutHubRepo\EOne\9.2\FT","IC9016551","43A","0","FQ1234567","10/11/2022","10/11/2022","false"
8670,"FT_OFP_WH_LOCHOLD_Manual_Replenishments-Copy1","PS9056588","26/10/2023","","9.2","FT","","OFP","AutHubRepo\EOne\9.2\FT","PS9056588","46","0","","","","false"
8671,"FT_OFP_WH_LOCHOLD_PICKINGLPN_001-Copy2","PS9056588","26/10/2023","","9.2","FT","","OFP","AutHubRepo\EOne\9.2\FT","PS9056588","46","0","","","","false"
5363,"FT_FMS_Delete_P0411SV","SK9077004","26/11/2020","2020/11/25 11:51:14","9.2","FT","Delete using P0411SV","FMS","AutHubRepo\EOne\9.2\FT","SK9077004","04","0","","","","false"
5373,"FT_FMS_Manual payment_P0011 review","IC8735933","26/11/2020","2020/11/26 05:36:12","9.2","FT","P0011-payment review","FMS","AutHubRepo\EOne\9.2\FT","IC8735933","04","0","FQ1234567","08/04/2021","08/31/2021","false"
5374,"FT_SOE_Order Detail Group ADD Update Detail P4210 P42101","IC8838633","26/11/2020","2020/11/26 05:56:56","9.2","FT","Customer	53565
Item	972977
Adj Schedule	QAOD
Order detail group	QAOD
","SOE","AutHubRepo\EOne\9.2\FT","IC8838633","45","0","FQ1234567","08/17/2021","08/31/2021","false"
5368,"FT_SOE_VERIFY_P4092_P4210_ADD","RS9075164","26/11/2020","2020/11/25 22:43:12","9.2","FT","Purpose : Generate item price group using P4092 and verify line level adjustement in P4210 ADD ModeItem group	                SRIGCustomer group	        SRCGCompany	                        50404B/P	                                CRM30Adjustment Schedule	QAIGCG                                                                                         	item number	CustomerItem group- Customer	           973849	          53429Customer group - Item	           973849	          53430Item group - Customer Group	   973857	          53430 	 	Version used :                  P4210 QAOL001, P42101 QAOL001 										","SOE","AutHubRepo\EOne\9.2\FT","RS9075164","45","0","","","","false"
5369,"FT_SOE_VERIFY_P4092_P42101_ADD","RS9075164","26/11/2020","2020/11/25 23:25:12","9.2","FT","Purpose : Generate item price group using P4092 and verify line level adjustement in P42101 ADD Mode

Item group	               SRIG
Customer group	       SRCG
Company	                       50404
B/P	                               CRM30
Adjustment Schedule	QAIGCG
                                               
                                          item number	Customer
Item group- Customer	          973849	         53429
Customer group - Item	          973849	         53430
Item group - Customer Group	  973857	         53430
 
Version used :                  P4210 QAOL001, P42101 QAOL001

 ","SOE","AutHubRepo\EOne\9.2\FT","RS9075164","45","0","","","","false"
5370,"FT_FMS_Delete_P0411SV_Final","SK9077004","26/11/2020","2020/11/26 03:23:12","9.2","FT","Delete using P0411SV","FMS","AutHubRepo\EOne\9.2\FT","SK9077004","04","0","BY9073409","4-8-2021","08/31/2021","false"
5376,"FT_SOE_tiered rebate type 2 P42101","SP9073695","26/11/2020","","9.2","FT","To verify tiered rebate for Type 1 in P42101 in ADD update copy mode. 9814 is the parent address number and schedule is also defined in p4070 for the same address number without a adjustment schedule name . 9815 is the child address number and the SO is created for 9815
","SOE","AutHubRepo\EOne\9.2\FT","SP9073695","45","0","SP9077688","24-8-2021","08/30/2021","false"
6717,"Test0001","RT9077910","26/11/2021","2021/11/25 23:19:11","9.2","Trash","This is a demo scripts","CRM","AutHubRepo\EOne\9.2\Trash","RT9077910","01","0","","","","false"
8740,"Base_001_Test","SP9077688","26/12/2023","2023/12/26 20:28:03","9.2","Trash","","MFG","AutHubRepo\EOne\9.2\Trash","SP9077688","10","0","","","","false"
824,"FT_SOE_PO Creation","SS7654321","27/01/2020","2020/01/27 21:38:06","9.2","Trash","PO Creation","SOE","C:\ScriptBuilderRepo\Functional Test","SS7654321","42","0","","","","false"
811,"FT_SOE_SSDemo","VK9070582","27/01/2020","2020/01/27 06:37:00","9.2","FT","POFinal","SOE","C:\ScriptBuilderRepo\Functional Test","CS9076571","42","0","","","","false"
802,"FT_SOE_SS66","VK9070582","27/01/2020","2020/01/27 05:04:36","9.2","FT","ds","SOE","C:\ScriptBuilderRepo\Functional Test","CS9076571","42","0","","","","false"
